ID,EXPER,LNW,BLACK,HGC,UERATE
1508,5.636,2.538,0,8,7.7
1508,7.886,2.719,0,8,6.095
1508,8.982,2.851,0,8,5.995
1508,9.905,2.865,0,8,6.095
1515,1.154,1.476,0,12,6.9
1515,2.154,1.814,0,12,7.4
1515,2.962,3.377,0,12,8.9
1515,3.942,1.895,0,12,7.3
1515,4.981,2.384,0,12,6.595
1515,6.019,2.337,0,12,6.295
1515,7.192,2.351,0,12,7.7
1515,8.519,2.401,0,12,7.2
1515,9.423,2.351,0,12,6.095
1515,10.358,2.42,0,12,5.995
1515,11.473,2.263,0,12,6.095
1535,1.173,2.1,0,9,4.395
1535,2.4,1.907,0,9,4.995
1535,3.14,2.014,0,9,5.895
1535,4.179,2.1,0,9,6.395
1535,4.899,2.147,0,9,5.095
1535,5.411,1.959,0,9,4.995
1535,6.056,1.566,0,9,6.395
1535,6.926,1.526,0,9,8
1535,8.146,1.707,0,9,6.695
1535,8.406,1.66,0,9,6.295
1535,8.712,1.609,0,9,5.095
1535,9.572,1.475,0,9,5.495
1536,0.173,1.398,0,10,4.395
1536,1.513,1.987,0,10,4.995
1536,2.253,1.836,0,10,5.895
1536,3.292,1.607,0,10,5.095
1536,4.012,1.959,0,10,4.995
1536,4.952,1.946,0,10,6.395
1536,6.413,1.91,0,10,8
1536,7.333,1.412,0,10,6.695
1536,8.153,1.66,0,10,6.295
1536,8.693,1.386,0,10,5.095
1536,9.593,1.752,0,10,5.495
1537,0.173,1.943,0,9,4.395
1537,1.673,2.68,0,9,4.995
1537,5.223,2.461,0,9,5.852857
1537,6.286,3.244,0,9,5.852857
1537,7.231,3.225,0,9,8
1537,8.308,2.264,0,9,6.695
1537,9.461,2.216,0,9,6.295
1537,10.365,2.303,0,9,5.095
1537,11.288,2.085,0,9,5.495
1542,0.173,1.81,0,10,4.395
1543,1.04,1.422,0,9,9
1543,1.335,1.892,0,9,6.395
1543,2.489,1.804,0,9,5.095
1543,3.989,1.828,0,9,12.1
1543,5.349,1.81,0,9,8.2
1569,1.976,1.828,0,10,5.795
1569,4.513,2.32,0,10,4.995
1569,5.275,2.012,0,10,6.395
1569,6.391,1.972,0,10,8
1569,7.717,1.976,0,10,6.695
1578,1.39,1.699,0,10,4.995
1578,2.205,1.789,0,10,5.895
1578,3.186,2.326,0,10,5.095
1578,6.881,2.353,0,10,6.295
1578,8.791,2.1,0,10,5.495
1580,0.32,1.645,0,9,5.895
1580,1.063,1.892,0,9,6.395
1580,2.064,1.899,0,9,7.9
1580,2.929,2.081,0,9,6.462778
1580,3.967,2.377,0,9,6.395
1580,5.102,2.585,0,9,8
1580,6.39,2.401,0,9,6.695
1580,7.583,2.333,0,9,6.295
1580,8.64,2.511,0,9,5.095
1580,9.467,2.486,0,9,5.495
1595,1.252,1.63,0,10,7.6
1595,2.102,2.945,0,10,10
1595,3.082,1.892,0,10,10.6
1595,4.582,2.23,0,10,5.695
1595,5.255,1.702,0,10,8.5
1627,0.52,1.198,0,10,10.6
1627,0.732,1.279,0,10,8.8
1627,1.713,1.531,0,10,9.2
1627,2.787,1.605,0,10,9.8
1627,3.539,1.749,0,10,9.7
1627,4.885,2.113,0,10,5.295
1627,5.769,2.248,0,10,4.595
1627,6.109,1.53,0,10,4.995
1627,7.087,1.618,0,10,8.5
1663,0.22,2.58,0,11,10.1
1663,1.063,2.014,0,11,7.9
1663,2.651,1.792,0,11,5.895
1663,2.731,1.752,0,11,6.9
1667,0.72,1.995,0,8,7.9
1667,1.32,1.936,0,8,6.495
1667,2.493,2.195,0,8,5.995
1667,3.474,2.155,0,8,6.195
1667,4.897,2.192,0,8,4.395
1667,6.801,2.676,0,8,5.895
1667,7.705,2.596,0,8,6.9
1672,0.22,1.63,0,9,6.9
1672,0.641,1.71,0,9,8.6
1672,1.091,1.786,0,9,10.1
1672,2.036,2.593,0,9,7.9
1672,3.556,2.665,0,9,6.195
1672,4.883,2.796,0,9,4.395
1672,6.301,2.14,0,9,5.895
1672,7.185,2.129,0,9,6.9
1679,0.365,1.943,0,10,5.695
1682,1.24,2.3,0,11,6.9
1682,4.899,2.012,0,11,5.995
1682,6.274,3.541,0,11,6.195
1682,7.197,2.911,0,11,4.395
1682,8.005,2.913,0,11,3.695
1682,9.505,2.47,0,11,6.9
1687,0.688,1.663,1,10,5.395
1687,0.825,1.261,1,10,5.295
1692,0.68,1.604,0,11,6.195
1692,1.52,1.75,0,11,4.695
1692,2.16,1.819,0,11,4.195
1692,3.333,2.104,0,11,4.195
1692,4.352,2.274,0,11,3.295
1692,4.812,2.375,0,11,2.895
1692,5.272,1.66,0,11,2.495
1692,5.982,2.398,0,11,2.595
1692,6.007,2.312,0,11,4.795
1693,1.14,1.783,0,10,4.695
1693,1.948,1.841,0,10,4.195
1693,2.928,1.988,0,10,4.195
1693,4.255,2.121,0,10,3.295
1693,5.602,2.365,0,10,2.895
1693,6.698,2.449,0,10,2.495
1693,7.332,2.303,0,10,2.595
1693,7.952,1.752,0,10,4.795
1695,0.735,1.476,0,8,10.1
1695,1.85,1.499,0,8,7.9
1695,2.07,1.714,0,8,6.495
1695,2.77,1.433,0,8,5.995
1695,3.53,1.644,0,8,6.195
1695,4.89,1.707,0,8,4.395
1695,5.23,1.66,0,8,3.695
1695,5.33,1.386,0,8,4.995
1695,5.37,1.464,0,8,9.2
1731,0.38,2.028,0,9,7.6
1731,1.14,1.485,0,9,8.6
1731,1.934,2.155,0,9,6.395
1731,2.934,1.885,0,9,6.295
1731,4.049,1.932,0,9,5.395
1731,5.53,2.375,0,9,4.595
1731,6.299,2.13,0,9,3.795
1731,7.469,2.303,0,9,3.495
1731,8.45,2.358,0,9,5.495
1741,0.828,1.714,0,9,6.395
1741,1.323,1.433,0,9,6.295
1741,2.458,1.788,0,9,5.395
1741,3.746,1.707,0,9,4.595
1741,4.631,1.437,0,9,3.795
1741,5.996,2.131,0,9,3.495
1741,6.842,1.906,0,9,5.495
1743,1.523,2.249,0,10,5.595
1743,3.15,2.549,0,10,7.6
1743,3.19,1.789,0,10,6.295
1743,4.23,3.359,0,10,5.395
1743,4.99,2.177,0,10,4.595
1755,0.3,2.948,1,10,8.6
1755,1.16,2.914,1,10,7.6
1755,2.08,2.944,1,10,6.395
1755,3.176,2.978,1,10,6.295
1755,4.426,3.004,1,10,5.395
1755,5.542,1.707,1,10,4.595
1764,0.648,1.705,0,11,9.8
1764,2.148,1.819,0,11,8
1764,3.186,1.627,0,11,9.4
1764,4.686,1.602,0,11,8.7
1764,5.61,1.755,0,11,8.2
1764,6.648,1.792,0,11,6.595
1764,7.571,1.759,0,11,8
1772,0.267,1.576,0,9,10.9
1772,0.547,1.476,0,9,8.6
1772,0.56,2.012,0,9,6.495
1772,0.79,1.526,0,9,4.995
1772,0.997,2.401,0,9,3.995
1772,1.23,1.555,0,9,4.595
1772,1.497,1.792,0,9,6.295
1811,0.41,1.639,0,9,10.2
1811,1.895,1.749,0,9,16.3
1811,2.876,1.869,0,9,18.405
1811,3.895,1.927,0,9,16.6
1811,4.991,1.967,0,9,16.1
1811,5.991,1.805,0,9,16.8
1811,7.318,2.407,0,9,14.1
1811,8.395,2.194,0,9,13.3
1811,9.337,2.503,0,9,12
1811,10.453,2.398,0,9,12.1
1811,11.376,2.572,0,9,14.8
1812,1.221,1.693,0,8,16.6
1812,1.739,1.848,0,8,16.1
1812,4.138,2.407,0,8,14.1
1812,4.958,2.584,0,8,13.3
1812,5.939,2.402,0,8,12
1812,6.807,2.05,0,8,12.1
1812,7.672,1.975,0,8,16.5
1813,0.56,1.586,0,10,12
1813,1.053,1.576,0,10,17.1
1813,1.853,1.668,0,10,12.36188
1813,2.981,1.369,0,10,16.1
1813,3.981,1.475,0,10,16.8
1813,4.748,2.322,0,10,14.1
1813,6.248,2.098,0,10,8.2
1813,6.648,1.615,0,10,6.595
1813,6.723,2.773,0,10,8
1821,3.098,1.714,0,10,16.1
1821,3.718,1.727,0,10,16.8
1821,4.658,1.666,0,10,14.1
1821,5.723,1.545,0,10,13.3
1821,5.983,1.498,0,10,2.495
1821,7.063,1.558,0,10,2.595
1822,0.646,1.527,0,8,16.6
1822,0.926,1.868,0,8,16.1
1822,1.314,1.838,0,8,16.8
1822,1.809,1.318,0,8,14.1
1822,2.713,1.509,0,8,13.3
1822,3.886,1.555,0,8,12
1822,4.566,2.015,0,8,12.1
1823,0.83,1.685,0,7,16.3
1823,1.532,1.643,0,7,18.405
1823,2.532,1.311,0,7,16.6
1823,3.062,1.596,0,7,16.1
1823,3.962,1.374,0,7,16.8
1823,5.461,1.526,0,7,14.1
1823,6.327,1.545,0,7,13.3
1823,7.269,1.842,0,7,12
1823,8.308,1.913,0,7,12.1
1823,9.269,1.962,0,7,16.5
1827,0.942,1.828,0,9,16.3
1827,1.962,1.75,0,9,18.405
1827,2.981,2.326,0,9,16.6
1827,3.841,2.081,0,9,16.1
1827,4.181,2.32,0,9,16.8
1827,4.541,2.442,0,9,14.1
1827,5.211,2.264,0,9,13.3
1827,6.171,1.842,0,9,12
1827,7.363,2.158,0,9,12.1
1931,1.573,2.081,0,9,6.595
1931,2.649,2.126,0,9,5.095
1931,3.769,2.155,0,9,4.395
1931,4.654,1.89,0,9,4.395
1931,4.894,2.353,0,9,5.695
1931,5.457,1.792,0,9,5.295
1931,6.38,1.906,0,9,7.2
1970,0.06,1.699,0,8,8.1
1970,1.56,1.892,0,8,4.195
1970,2.49,1.856,0,8,7.3
1970,3.35,2.224,0,8,5.97125
1970,4.427,2.259,0,8,6.795
1970,5.562,2.337,0,8,6.495
1970,6.696,2.806,0,8,5.295
1970,7.85,2.091,0,8,4.695
1970,9.927,2.668,0,8,4.895
1991,0.192,1.487,0,9,18.705
1991,0.596,2.306,0,9,6.753572
1991,0.836,1.499,0,9,6.753572
1991,1.332,1.415,0,9,5.395
1991,2.024,1.627,0,9,5.495
1991,3.197,1.462,0,9,5.295
1991,4.697,2.536,0,9,4.895
1991,5.543,1.587,0,9,4.095
1991,6.485,1.57,0,9,3.395
1992,1.128,1.727,0,8,10.1
1992,1.668,1.895,0,8,16
1992,2.596,2.058,0,8,10.8
1992,3.34,2.037,0,8,9.4
1992,4.667,2.11,0,8,10
1992,5.287,2.761,0,8,5.495
2001,0.024,3.113,0,8,20.205
2001,0.524,1.418,0,8,14.9
2001,1.115,1.307,0,8,10.8
2001,1.88,1.26,0,8,9.4
2001,2.41,1.125,0,8,10
2001,3.026,1.464,0,8,14
2026,1.154,0.956,0,11,14.9
2026,2.173,0.843,0,11,14.1
2026,3.289,1.845,0,11,11.2
2026,4.519,1.637,0,11,10.8
2026,5.481,2.091,0,11,9.4
2026,7.558,1.683,0,11,14
2031,0.06,1.786,0,9,17.1
2031,0.26,1.693,0,9,12.2
2031,0.46,0.998,0,9,9.4
2031,0.624,2.83,0,9,8
2031,1.268,1.526,0,9,11.2
2031,1.983,1.545,0,9,10.8
2031,2.868,1.555,0,9,9.4
2031,3.964,1.548,0,9,10
2031,5.079,1.618,0,9,14
2051,1.019,1.673,0,7,9.6
2051,2.173,1.318,0,7,9.5
2051,3.385,1.538,0,7,9.6
2051,4.713,1.728,0,7,7
2051,5.553,1.879,0,7,7.5
2051,6.358,1.57,0,7,9.7
2059,0.78,1.609,0,11,7
2059,1.934,1.609,0,11,7.5
2059,2.424,1.414,0,11,9.7
2065,1.5,2.599,0,11,9.7
2090,0.65,1.092,0,8,12.1
2090,1.46,1.981,0,8,12
2090,2.524,1.464,0,8,9.6
2090,3.542,1.526,0,8,9.5
2090,4.773,1.602,0,8,9.6
2090,6.023,1.896,0,8,7
2090,6.783,1.832,0,8,9.7
2091,1.06,1.308,0,7,12
2091,1.064,1.096,0,7,9.6
2091,1.301,1.472,0,7,9.6
2091,3.32,1.856,0,7,7.5
2091,4.051,1.855,0,7,9.7
2092,0.32,1.425,0,7,4.595
2092,0.92,1.596,0,7,4.995
2092,1.26,1.389,0,7,5.195
2092,2.24,1.526,0,7,4.995
2092,3.17,1.707,0,7,4.495
2092,4.27,1.335,0,7,4.395
2117,0.524,1.502,0,9,13.1
2117,0.559,1.577,0,9,22.905
2117,0.939,1.455,0,9,17.7
2117,1.202,1.789,0,9,3.595
2117,2.279,2.051,0,9,3.295
2117,3.587,2.19,0,9,2.895
2117,4.798,2.351,0,9,2.895
2127,0.37,2.069,0,10,9.9
2127,0.653,1.828,0,10,13.1
2127,1.653,1.786,0,10,22.905
2127,2.672,1.951,0,10,17.7
2127,3.711,1.914,0,10,16
2127,4.749,1.574,0,10,14.6
2127,5.809,1.845,0,10,14.1
2127,6.049,2.353,0,10,9.4
2127,6.889,2.452,0,10,11.9
2135,0.576,2.71,0,8,13.1
2135,1.476,2.68,0,8,22.905
2135,2.418,2.797,0,8,14.1
2135,3.918,2.988,0,8,11.4
2135,4.745,2.759,0,8,9.4
2135,5.88,2.833,0,8,8.5
2135,6.611,2.668,0,8,11.9
2143,0.826,1.684,0,11,7.1
2143,1.201,1.526,0,11,7
2143,1.408,1.307,0,11,7.3
2143,1.876,2.032,0,11,4.895
2143,2.664,2.11,0,11,4.995
2143,3.464,1.752,0,11,6.095
2160,1.125,0.948,0,7,11.9
2160,1.417,0.976,0,7,13.1
2160,1.889,1.034,0,7,12.51111
2160,2.349,1.484,0,7,17.7
2160,2.689,1.389,0,7,14.6
2160,3.449,1.44,0,7,14.1
2160,3.933,1.351,0,7,11.4
2160,4.169,1.834,0,7,9.4
2160,5.159,0.928,0,7,8.5
2160,6.197,1.407,0,7,11.9
2178,0.923,1.515,0,8,8.1
2178,1.962,1.749,0,8,11.1
2182,0.173,1.695,0,11,5.195
2182,1.154,1.846,0,11,7.1
2182,2.154,1.763,0,11,8.1
2182,3.074,1.933,0,11,4.495
2182,4.034,2.362,0,11,5.395
2182,4.957,2.476,0,11,3.695
2182,6.111,2.155,0,11,5.346
2182,7.498,2.177,0,11,4.695
2182,7.8,2.13,0,11,3.795
2182,8.629,2.478,0,11,4.195
2182,9.509,2.486,0,11,6.795
2194,0.94,1.556,0,9,8.1
2194,1.863,1.576,0,9,11.1
2194,8.825,2.14,0,9,4.195
2194,9.671,2.157,0,9,6.795
2197,0.8,1.568,1,6,8.7
2197,1.16,1.418,1,6,6.9
2197,2.295,1.455,1,6,6.695
2197,2.783,1.932,1,6,5.995
2197,3.956,1.89,1,6,4.695
2197,5.033,1.842,1,6,3.795
2197,6.148,2.474,1,6,4.195
2197,6.373,1.752,1,6,6.795
2207,1.836,1.569,0,10,11.1
2207,4.779,1.749,0,10,5.995
2207,5.409,1.89,0,10,4.695
2207,6.524,1.437,0,10,3.795
2207,8.423,2.129,0,10,6.795
2213,0.58,2.118,1,7,8.7
2213,1.426,2.304,1,7,6.9
2213,2.386,2.14,1,7,6.695
2213,3.006,1.526,1,7,5.995
2213,3.106,1.484,1,7,4.695
2213,3.606,2.011,1,7,3.795
2213,4.366,1.558,1,7,4.195
2213,4.441,1.832,1,7,6.795
2255,0.61,2.012,0,8,6.9
2255,1.553,1.738,0,8,9.1
2255,2.511,1.385,0,8,12.1
2255,3.376,2.154,0,8,14.1
2255,4.395,2.118,0,8,8.9
2255,5.37,2.694,0,8,3.795
2255,6.295,1.955,0,8,8.007273
2255,7.215,2.144,0,8,7.9
2255,8.145,2.177,0,8,5.795
2255,9.145,2.248,0,8,5.795
2255,10.184,2.312,0,8,5.595
2255,11.194,2.04,0,8,8.1
2258,0.225,1.158,1,8,14.1
2258,1.482,1.388,1,8,9.7
2258,2.232,0.912,1,8,8.5
2258,4.722,1.099,1,8,5.795
2258,5.582,0.744,1,8,5.795
2258,6.832,1.447,1,8,5.595
2258,7.447,1.407,1,8,8.1
2261,0.005,2.252,0,6,6.9
2266,1.077,1.51,1,7,8.9
2266,2.058,1.169,1,7,9.7
2266,2.953,1.278,1,7,8.5
2305,1.019,2.091,0,10,8.2
2305,2.019,1.71,0,10,9.8
2305,3,2.081,0,10,10.9
2305,4,2.294,0,10,6.795
2305,5.019,2.249,0,10,7.5
2305,6.077,2.22,0,10,6.795
2305,7.25,2.362,0,10,6.595
2305,8.481,2.438,0,10,5.495
2305,9.673,2.516,0,10,4.995
2305,10.731,2.23,0,10,5.995
2305,11.615,2.486,0,10,7.6
2306,0.345,3.456,0,9,5.695
2306,1.35,2.082,0,9,8.2
2306,1.42,3.319,0,9,9.8
2306,2.375,2.074,0,9,10.9
2306,3.683,2.074,0,9,6.795
2306,4.567,2.35,0,9,7.5
2306,5.527,2.286,0,9,6.795
2306,6.739,2.234,0,9,6.595
2306,7.989,2.256,0,9,5.495
2306,9.008,2.378,0,9,4.995
2306,9.758,2.212,0,9,5.995
2306,10.739,2.287,0,9,7.6
2307,0.218,1.527,0,11,9.8
2307,1.218,1.638,0,11,10.9
2307,3.237,1.738,0,11,10.35
2307,4.314,2.008,0,11,10.35
2307,5.717,1.932,0,11,10.35
2307,6.91,2.401,0,11,10.35
2316,0.833,1.951,0,9,5.695
2316,1.852,1.824,0,9,8.2
2316,2.852,1.933,0,9,9.8
2316,3.852,1.333,0,9,10.9
2316,4.683,1.632,0,9,6.795
2316,5.664,1.596,0,9,7.5
2316,6.721,1.566,0,9,6.795
2316,7.914,1.644,0,9,5.995
2316,9.164,1.524,0,9,4.695
2316,10.679,1.802,0,9,4.195
2316,11.41,1.793,0,9,6.795
2320,0.212,1.81,0,9,6.095
2320,0.792,2.118,0,9,5.695
2320,2.042,1.939,0,9,8.2
2320,3.542,1.602,0,9,4.695
2320,4.58,1.883,0,9,3.795
2320,5.599,1.286,0,9,4.195
2320,6.445,1.57,0,9,6.795
2330,1.613,1.691,0,10,8.2
2330,7.584,2.093,0,10,6.6975
2330,9.777,2.273,0,10,4.995
2330,10.815,2.485,0,10,5.995
2330,11.777,2.549,0,10,7.6
2345,0.813,1.75,0,9,6.795
2345,1.813,1.823,0,9,7.5
2345,2.909,1.972,0,9,6.795
2345,4.082,2.052,0,9,6.453571
2345,5.292,2.102,0,9,5.495
2345,6.052,1.883,0,9,4.995
2345,7.129,1.386,0,9,5.995
2345,7.318,1.347,0,9,7.6
2352,0.555,1.892,1,9,7.2
2352,1.363,2.074,1,9,10.2
2352,1.804,1.785,1,9,7.3
2352,2.624,1.656,1,9,5.695
2352,3.499,1.906,1,9,6.795
2352,4.96,2.016,1,9,5.095
2352,5.84,1.707,1,9,4.095
2352,7.28,1.744,1,9,5.995
2352,7.408,1.207,1,9,5.195
2361,1.038,1.885,1,10,5.695
2361,2.058,2.863,1,10,8.2
2361,3,3.425,1,10,9.8
2361,3.885,2.248,1,10,10.9
2361,4.923,2.499,1,10,6.795
2361,5.885,2.735,1,10,7.5
2361,6.981,2.584,1,10,6.795
2361,8.269,2.536,1,10,6.595
2361,9.481,2.328,1,10,5.495
2361,10.654,1.707,1,10,4.995
2361,11.577,2.263,1,10,5.995
2361,12.558,1.407,1,10,8.1
2365,0.66,1.782,0,10,5.695
2365,1.679,1.763,0,10,8.2
2365,2.737,1.71,0,10,9.8
2365,3.679,1.736,0,10,10.9
2365,4.679,2.192,0,10,6.795
2365,5.718,2.042,0,10,7.207
2365,6.718,2.32,0,10,7.207
2365,7.872,2.665,0,10,6.595
2365,9.083,2.418,0,10,5.495
2365,10.045,2.389,0,10,4.995
2365,11.122,2.485,0,10,5.995
2365,12.045,2.445,0,10,7.6
2380,3.7,1.048,0,10,5.195
2380,4.834,2.23,0,10,4.495
2380,5.467,1.926,0,10,5.595
2389,0.154,2.28,0,10,12.2
2389,1.074,2.146,0,10,11.8
2389,2.154,2.298,0,10,7.4
2389,3.058,1.795,0,10,8.9
2389,3.922,1.761,0,10,10.6
2389,4.57,2.001,0,10,5.295
2389,5.69,2.391,0,10,10.7
2389,6.574,2.066,0,10,8.3
2389,7.514,2.197,0,10,3.995
2397,0.192,1.813,0,6,16.2
2397,0.779,1.922,0,6,8.4
2397,1.682,2.079,0,6,8.4
2397,2.324,1.917,0,6,14.8
2419,1.881,1.685,0,10,10.2
2419,2.942,1.364,0,10,12.6
2419,3.807,1.783,0,10,9.9
2419,4.865,1.819,0,10,8.8
2419,5.865,1.885,0,10,7.1
2419,7.057,2.086,0,10,7
2419,8.327,2.349,0,10,4.395
2419,9.307,2.185,0,10,4.395
2419,10.288,2.269,0,10,4.395
2419,11.318,2.185,0,10,6.295
2456,4,0.898,0,11,12.1
2456,5,1.217,0,11,12
2466,1.887,2.073,0,10,12.2
2466,2.81,1.892,0,10,12.7
2466,3.81,2.119,0,10,8.6
2466,4.829,2.151,0,10,10.12
2466,5.906,2.275,0,10,10.12
2466,6.826,1.899,0,10,10.12
2466,7.346,2.04,0,10,9.6
2466,8.212,1.981,0,10,7.5
2476,0.038,1.892,0,11,15.6
2476,0.043,0.939,0,11,12.1
2476,0.103,1.819,0,11,12
2476,1.143,1.738,0,11,9.6
2476,1.323,1.845,0,11,9.5
2476,2.534,1.856,0,11,9.6
2476,3.446,1.922,0,11,7
2476,4.369,2.048,0,11,7.5
2476,5.388,2.008,0,11,9.7
2584,0.1,1.668,0,7,22.905
2584,0.544,2.35,0,7,17.7
2584,1.464,2.332,0,7,16
2584,2.579,2.302,0,7,14.6
2584,2.939,2.309,0,7,14.1
2584,3.882,2.256,0,7,11.4
2584,4.682,1.555,0,7,9.4
2584,5.682,1.705,0,7,8.5
2584,6.643,2.082,0,7,11.9
2593,0.195,1.455,0,11,17.7
2593,2.214,2.067,0,11,14.1
2593,2.919,0.94,0,11,11.4
2593,4.013,1.26,0,11,9.4
2593,4.67,2.079,0,11,8.5
2593,5.593,3.398,0,11,11.9
2594,0.42,2.301,0,11,9.9
2594,1.439,2.316,0,11,11.9
2594,3.362,2.404,0,11,22.905
2594,4.343,2.607,0,11,17.7
2594,5.283,2.57,0,11,16
2594,6.363,2.578,0,11,14.6
2594,8.517,2.173,0,11,9.4
2594,9.555,2.332,0,11,8.5
2594,10.594,2.297,0,11,11.9
2602,0.962,1.71,0,10,13.1
2602,1.942,2.767,0,10,22.905
2602,2.981,2.192,0,10,17.7
2602,4.038,1.943,0,10,16
2602,5.038,2.126,0,10,14.6
2602,6.212,3.829,0,10,14.1
2602,7.481,3.856,0,10,11.4
2602,10.404,2.263,0,10,11.9
2612,0.875,1.418,0,8,7.732845
2612,1.135,1.566,0,8,7.732845
2617,1.247,1.547,0,8,13.1
2617,1.452,1.668,0,8,22.905
2617,2.064,0.716,0,8,17.7
2617,2.514,1.418,0,8,16
2617,3.439,1.789,0,8,14.6
2617,3.535,1.349,0,8,14.1
2617,5.035,1.371,0,8,11.4
2617,5.549,1.437,0,8,9.4
2617,6.607,1.335,0,8,8.5
2617,6.925,1.793,0,8,11.9
2632,0.825,2.081,0,8,6.9
2632,1.998,2.65,0,8,6.495
2632,3.383,3.29,0,8,5.395
2632,4.325,2.624,0,8,5.295
2632,5.21,2.884,0,8,4.595
2632,6.46,1.872,0,8,2.995
2632,7.16,2.206,0,8,4.795
2650,1.598,1.982,0,10,8.6
2650,2.483,2.031,0,10,9.3
2650,3.483,1.995,0,10,6.795
2650,4.637,1.959,0,10,7.4
2650,5.541,1.929,0,10,9.5
2650,5.933,1.889,0,10,9.2
2650,7.221,1.33,0,10,6.195
2650,8.029,1.407,0,10,6.9
2658,0.135,1.219,0,8,5.695
2658,0.753,1.532,0,8,8.6
2658,1.39,1.414,0,8,9.3
2658,1.868,1.418,0,8,7.4
2658,2.008,1.389,0,8,9.5
2658,2.07,1.407,0,8,6.9
2665,1.065,1.418,0,10,8.675
2665,2.165,1.566,0,10,9.5
2665,3.165,1.526,0,10,9.2
2665,4.357,1.602,0,10,8.7
2665,5.28,1.941,0,10,7.3
2666,0.264,1.511,0,9,8.6
2666,0.814,1.479,0,9,9.3
2666,1.654,1.455,0,9,6.795
2666,2.635,1.544,0,9,7.4
2666,3.731,1.541,0,9,9.5
2666,4.885,1.615,0,9,9.2
2666,6.154,1.484,0,9,8.7
2666,6.981,1.521,0,9,7.3
2666,8.212,1.537,0,9,6.195
2666,9.039,1.497,0,9,6.9
2682,0.342,1.782,0,8,4.595
2682,1.818,1.576,0,8,8.6
2682,2.76,1.604,0,8,9.3
2682,3.703,1.632,0,8,6.795
2682,4.626,1.714,0,8,7.4
2682,5.664,1.684,0,8,9.5
2682,6.799,1.644,0,8,9.2
2682,8.049,1.824,0,8,8.7
2682,9.241,2.169,0,8,7.3
2682,10.03,2.28,0,8,6.195
2682,11.01,2.411,0,8,6.9
2759,1.539,2.043,0,8,16.1
2759,2.616,1.491,0,8,17.1
2759,3.558,2.261,0,8,12.4
2759,4.539,1.7,0,8,10
2759,5.596,1.684,0,8,12.8
2759,7.096,1.89,0,8,7.5
2759,8.173,1.96,0,8,8.4
2759,9.289,1.91,0,8,8.4
2759,10.019,1.906,0,8,8.8
2766,1.04,2.012,0,9,16.1
2766,1.705,2.115,0,9,17.1
2766,2.993,1.806,0,9,12.4
2766,3.801,2.001,0,9,12.2
2766,4.576,2.052,0,9,12.8
2766,5.214,1.526,0,9,10.6
2766,6.444,1.861,0,9,7.5
2766,9.444,2.07,0,9,8.8
2786,0.64,1.921,0,12,17.1
2786,1.22,1.856,0,12,12.4
2786,2.201,1.308,0,12,12.2
2786,3.258,2.359,0,12,12.8
2786,4.412,2.953,0,12,10.6
2786,5.662,2.177,0,12,7.5
2786,6.739,2.231,0,12,8.4
2786,8.214,2.157,0,12,8.8
2794,0.32,1.618,1,10,11.3
2794,0.536,2.221,1,10,15.3
2794,0.548,1.632,1,10,12.1
2794,0.948,1.418,1,10,12.2
2794,2.121,2.044,1,10,12.4
2794,3.101,2.004,1,10,12.9
2794,4.332,1.946,1,10,8.2
2794,4.912,1.66,1,10,9
2794,5.978,2.251,1,10,8
2794,6.883,1.647,1,10,10
2807,0.5,2.156,0,11,16.1
2807,1.15,2.005,0,11,17.1
2807,1.6,2.296,0,11,12.4
2807,2.6,1.914,0,11,12.2
2807,3.49,1.789,0,11,12.8
2807,4.625,2.012,0,11,10.6
2807,5.836,2.022,0,11,7.5
2807,6.759,2.066,0,11,8.4
2807,8.067,2.015,0,11,8.4
2807,8.817,2.04,0,11,8.8
2830,1.023,1.576,0,9,7.7
2830,1.523,1.521,0,9,8.1
2830,2.542,2.38,0,9,6.295
2830,4.65,1.972,0,9,4.695
2830,6.015,2.442,0,9,4.595
2830,7.055,2.401,0,9,4.595
2832,0.435,2.238,0,8,8.1
2832,1.416,1.513,0,8,6.295
2832,2.022,2.624,0,8,5.395
2832,2.747,1.789,0,8,4.695
2832,3.394,1.932,0,8,4.595
2832,4.548,2.507,0,8,4.595
2832,5.248,3.128,0,8,4.995
2832,6.028,3.352,0,8,6.695
2832,7.067,2.446,0,8,12.6
2837,0.313,1.576,0,9,7.7
2837,1.274,1.535,0,9,8.1
2837,2.313,1.461,0,9,6.295
2837,3.023,1.531,0,9,5.395
2837,3.785,1.631,0,9,4.695
2837,4.345,2.121,0,9,4.595
2837,4.845,1.931,0,9,4.595
2837,5.999,2.066,0,9,4.995
2837,6.826,2.079,0,9,6.695
2837,7.73,2.212,0,9,12.6
2866,0.856,1.081,0,9,4.995
2866,1.914,1.935,0,9,6.295
2866,2.914,2.285,0,9,7.7
2866,5.875,2.552,0,9,5.395
2866,6.952,2.897,0,9,4.695
2866,8.029,2.691,0,9,4.595
2866,9.241,2.361,0,9,4.595
2866,10.221,3.27,0,9,4.995
2866,11.337,2.445,0,9,6.695
2866,12.26,2.048,0,9,12.6
2884,1,2.026,0,11,4.495
2884,2.019,2.209,0,11,4.595
2884,5.115,2.523,0,11,3.095
2884,6.346,2.854,0,11,2.595
2884,7.596,3.291,0,11,2.795
2884,8.538,3.344,0,11,3.195
2884,9.5,3.316,0,11,5.195
2884,10.462,3.309,0,11,6.195
2890,0.868,1.881,0,8,3.895
